Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes,Target1,Target2
6982,15668385,Dellucci,642,France,Male,40,1,154863.15,1,1,1,138052.51,94722,Male,disloyal Customer,22,Business travel,Eco,189,4,1,3,3,4,3,4,4,1,4,4,3,4,4,0,0,0,0
6983,15709476,Kenyon,850,Spain,Female,41,3,99945.93,2,1,0,71179.31,50363,Male,Loyal Customer,26,Business travel,Business,1759,2,2,4,2,3,4,3,3,5,1,5,5,5,3,0,0,0,1
6984,15711218,Parry,616,Germany,Male,39,2,121704.32,2,1,0,55556.3,7651,Female,Loyal Customer,26,Business travel,Business,3877,3,5,5,5,3,3,3,3,4,5,4,1,3,3,0,0,0,0
6985,15798659,Kennedy,526,Spain,Female,43,3,0,2,1,0,31705.19,65862,Female,Loyal Customer,64,Personal Travel,Eco,1389,4,2,4,2,3,1,2,3,3,4,3,1,3,3,4,0,0,1
6986,15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,100270,Male,Loyal Customer,49,Business travel,Business,2630,4,3,4,4,2,4,4,5,5,5,5,3,5,5,110,106,0,1
6987,15694946,Hanson,663,France,Male,35,9,0,2,1,1,195580.28,70405,Female,Loyal Customer,20,Personal Travel,Eco,1562,4,2,4,3,3,4,3,3,4,4,3,2,4,3,0,0,0,1
6988,15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,93864,Male,Loyal Customer,58,Business travel,Business,3084,1,1,1,1,3,4,5,3,3,4,3,4,3,5,16,12,0,1
6989,15768816,Shen,570,Germany,Male,42,0,107856.57,2,1,0,127528.84,45100,Male,Loyal Customer,43,Business travel,Business,3072,4,4,4,4,4,2,2,5,5,5,5,5,5,5,71,67,0,1
6990,15682268,Steere,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,116981,Female,Loyal Customer,42,Business travel,Business,2283,2,2,2,2,4,5,4,4,4,4,4,4,4,4,0,0,1,1
6991,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,72497,Female,Loyal Customer,42,Business travel,Business,2709,2,5,4,5,1,3,3,2,2,1,2,3,2,3,0,0,1,0
6992,15636428,Sutherland,703,Spain,Female,45,1,0,1,1,0,182784.11,117841,Male,Loyal Customer,32,Personal Travel,Eco Plus,328,4,5,5,5,3,5,3,3,4,4,4,5,4,3,11,0,1,0
6993,15809823,Thurgood,491,Germany,Male,19,2,125860.2,1,0,0,129690.5,80343,Male,Loyal Customer,70,Personal Travel,Eco,952,1,5,1,2,5,1,5,5,4,4,4,1,3,5,0,0,0,0
6994,15699284,Johnson,584,France,Male,49,8,172713.44,1,1,0,113860.81,78711,Male,Loyal Customer,43,Business travel,Business,528,3,3,3,3,5,4,5,3,3,3,3,4,3,3,11,0,0,1
6995,15786993,Lung,810,France,Female,51,5,0,2,0,1,184524.74,66461,Male,Loyal Customer,52,Personal Travel,Eco,1217,2,0,1,3,3,1,3,3,3,4,4,4,4,3,0,0,0,0
6996,15709441,Cocci,745,Spain,Female,59,8,0,1,1,1,36124.98,28379,Male,disloyal Customer,14,Business travel,Eco,763,4,5,5,5,2,5,2,2,3,1,1,4,1,2,0,3,0,1
6997,15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07,129306,Female,Loyal Customer,52,Personal Travel,Business,2586,0,1,0,2,1,2,2,1,1,0,1,2,1,3,0,0,0,1
6998,15582492,Moore,535,France,Female,29,2,112367.34,1,1,0,185630.76,30943,Female,disloyal Customer,20,Business travel,Eco,1024,3,3,3,4,5,3,5,5,1,5,3,1,4,5,12,34,0,0
6999,15575694,Yobachukwu,729,Spain,Female,45,7,91091.06,2,1,0,71133.12,4330,Female,Loyal Customer,51,Business travel,Business,265,2,2,2,2,1,4,1,5,5,5,5,2,5,3,0,8,0,1
7000,15756820,Fleming,655,France,Female,26,7,106198.5,1,0,1,32020.42,5268,Male,Loyal Customer,50,Personal Travel,Eco,383,5,2,5,4,2,5,2,2,1,2,4,2,4,2,0,0,0,1
7001,15766289,Dickinson,751,France,Male,47,5,142669.93,2,1,0,162760.96,109208,Female,Loyal Customer,23,Business travel,Business,2440,3,1,5,1,3,3,3,3,2,1,2,2,2,3,15,9,0,0
7002,15593014,Evseyev,525,France,Male,33,1,112833.35,1,0,1,175178.56,102061,Male,Loyal Customer,22,Personal Travel,Business,258,3,3,0,4,3,0,3,3,3,1,5,2,4,3,18,19,0,0
7003,15584545,Aksenov,532,France,Female,40,5,0,2,0,1,177099.71,25991,Male,Loyal Customer,45,Business travel,Business,577,2,4,4,4,3,3,4,2,2,2,2,4,2,2,0,0,0,0
7004,15675949,Fleming,696,Spain,Female,43,4,0,2,1,1,66406.37,46107,Female,disloyal Customer,44,Business travel,Eco,1201,4,4,4,4,5,4,5,5,1,3,4,2,3,5,16,3,0,1
7005,15672091,Ulyanov,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,51907,Male,Loyal Customer,36,Business travel,Eco,201,4,5,5,5,4,4,4,4,2,5,1,1,4,4,0,0,0,1
7006,15801658,Summers,580,France,Male,55,6,104305.74,1,0,1,175750.21,57241,Female,Loyal Customer,60,Personal Travel,Business,628,3,5,3,4,3,4,4,5,5,3,5,4,5,3,0,0,0,0
7007,15706185,Clements,596,Germany,Male,47,5,140187.1,2,1,1,174311.3,123896,Female,Loyal Customer,45,Personal Travel,Eco,541,4,5,4,1,2,2,5,1,1,4,1,5,1,1,31,24,0,0
7008,15789863,Kazakova,683,France,Male,39,4,0,2,1,0,171716.81,118355,Male,Loyal Customer,13,Personal Travel,Eco,602,4,5,4,3,4,2,2,5,4,1,1,2,3,2,165,174,0,0
7009,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,128823,Female,disloyal Customer,26,Business travel,Eco,2586,3,3,3,4,3,4,2,4,5,4,4,2,2,2,0,14,1,0
7010,15697997,Jamieson,602,France,Male,33,5,164704.38,1,0,1,180716.1,40181,Male,Loyal Customer,69,Business travel,Business,387,2,3,3,3,5,4,3,2,2,2,2,4,2,1,0,0,1,0
7011,15665416,Ferri,779,France,Male,62,10,119096.55,1,0,1,116977.89,77039,Female,Loyal Customer,8,Personal Travel,Eco Plus,368,3,4,3,2,1,3,1,1,4,4,3,5,3,1,0,0,0,0
7012,15660200,Mai,551,France,Male,31,1,0,2,1,1,185105.44,53655,Male,Loyal Customer,53,Business travel,Business,3716,3,3,3,3,3,5,4,5,5,5,5,3,5,3,15,6,0,1
7013,15619653,Hannaford,666,France,Male,47,2,0,1,1,0,35046.97,61362,Female,Loyal Customer,22,Business travel,Business,2405,2,1,1,1,2,2,2,3,2,3,4,2,1,2,0,8,1,0
7014,15773447,Fomin,526,Spain,Male,30,8,0,1,1,0,36251,33269,Male,Loyal Customer,41,Personal Travel,Eco Plus,101,3,3,3,3,1,3,1,1,1,3,4,1,1,1,3,4,0,0
7015,15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,81427,Female,Loyal Customer,48,Business travel,Eco,448,2,2,2,2,5,3,3,2,2,2,2,3,2,1,0,0,0,0
7016,15689237,Shaw,471,France,Female,27,4,0,2,1,0,122642.09,105475,Female,Loyal Customer,42,Business travel,Business,3336,3,2,3,3,5,4,5,4,4,4,4,5,4,4,0,0,0,1
7017,15679297,Volkova,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,24917,Male,disloyal Customer,27,Business travel,Eco,762,2,1,1,3,3,1,3,3,1,2,4,1,3,3,1,0,0,0
7018,15591433,Miles,674,Germany,Male,43,8,85957.88,2,1,0,8757.39,38328,Female,Loyal Customer,18,Business travel,Business,2094,4,4,4,4,5,5,5,5,1,5,5,4,1,5,0,0,0,1
7019,15642725,Madison,797,France,Male,32,10,114084.6,1,0,1,125782.29,101554,Male,Loyal Customer,18,Personal Travel,Eco,345,5,3,5,3,1,5,1,1,3,2,5,3,4,1,0,0,0,1
7020,15701962,Scott,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,6825,Male,Loyal Customer,50,Personal Travel,Eco,122,1,5,1,2,3,1,1,3,1,2,3,4,5,3,59,60,0,0
7021,15811613,Voss,588,France,Female,27,8,0,1,1,0,20066.38,70492,Female,Loyal Customer,80,Business travel,Business,3502,2,3,5,3,1,3,4,2,2,2,2,1,2,3,8,27,0,0
7022,15741049,Colebatch,577,France,Male,29,7,0,2,1,1,55473.15,7039,Female,disloyal Customer,56,Business travel,Eco Plus,196,2,2,2,3,2,2,2,2,2,5,4,4,4,2,1,6,0,0
7023,15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,101371,Male,Loyal Customer,7,Personal Travel,Eco,1986,2,4,2,3,2,2,2,2,1,3,3,3,3,2,9,0,0,0
7024,15574305,T'ang,680,France,Male,36,3,116275.12,1,1,1,63795.8,84332,Female,Loyal Customer,60,Business travel,Business,3380,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0,0,1
7025,15678168,Gibson,648,Spain,Female,27,7,0,2,1,1,163060.43,37744,Male,Loyal Customer,39,Personal Travel,Eco,972,4,5,4,3,3,4,3,3,3,5,5,3,5,3,29,14,0,0
7026,15697020,Hs?eh,618,France,Male,39,2,91068.56,1,1,0,26578.69,61381,Male,disloyal Customer,22,Business travel,Eco,679,4,4,4,4,4,4,4,4,5,4,5,3,4,4,13,13,0,1
7027,15610801,Pan,648,Germany,Male,41,5,123049.21,1,0,1,5066.76,77926,Male,Loyal Customer,17,Personal Travel,Business,214,4,3,4,4,4,4,4,4,4,1,3,2,4,4,0,16,0,0
7028,15745232,Chikelu,759,France,Female,39,6,0,2,1,1,140497.67,33509,Male,Loyal Customer,67,Personal Travel,Eco,965,4,4,4,3,3,4,3,3,4,4,4,3,4,3,3,0,0,1
7029,15722758,Allan,585,France,Male,40,7,0,2,0,0,146156.98,93270,Male,disloyal Customer,23,Business travel,Business,867,5,3,5,3,5,5,5,5,5,2,5,3,4,5,22,8,0,1
7030,15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19,121347,Female,Loyal Customer,46,Business travel,Business,3934,4,4,4,4,2,4,4,4,4,4,4,5,4,3,4,0,0,1
7031,15675185,Chuang,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,108684,Female,Loyal Customer,59,Business travel,Business,577,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,0,1
7032,15801247,Fan,605,Spain,Male,39,10,105317.73,2,1,0,138021.36,124925,Female,disloyal Customer,27,Business travel,Eco,728,5,5,5,5,4,5,4,4,1,2,4,3,5,4,17,19,0,1
7033,15725660,Dellucci,676,France,Male,20,1,80569.73,1,0,0,68621.98,125236,Male,Loyal Customer,42,Business travel,Business,3869,2,2,5,2,3,4,5,5,5,5,5,5,5,3,0,0,0,1
7034,15638963,Garran,678,France,Female,22,4,174852.89,1,1,1,28149.06,101314,Male,disloyal Customer,27,Business travel,Business,1076,3,3,3,3,1,3,5,1,3,3,5,4,5,1,0,0,0,0
7035,15800061,Moretti,495,Spain,Female,45,3,89158.94,3,1,0,135169.76,121287,Male,Loyal Customer,22,Business travel,Business,2282,4,4,4,4,5,5,5,5,3,3,5,4,5,5,3,0,1,1
7036,15578006,Yao,787,France,Female,85,10,0,2,1,1,116537.96,79510,Male,Loyal Customer,55,Business travel,Business,3079,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0,0,1
7037,15668504,Lucchesi,770,France,Male,36,2,89800.14,1,1,1,105922.69,15510,Male,Loyal Customer,59,Personal Travel,Eco,164,3,5,3,4,5,3,5,5,4,3,5,3,5,5,0,0,0,0
7038,15687491,Nkemdilim,817,Germany,Male,45,9,101207.75,1,0,0,88211.12,129182,Female,Loyal Customer,44,Business travel,Business,2288,5,5,5,5,5,4,4,4,4,4,4,3,4,5,5,0,1,1
7039,15610403,Anderson,659,France,Male,43,1,106086.42,2,1,0,26900.63,1225,Female,Loyal Customer,65,Personal Travel,Eco,229,4,4,4,5,2,5,5,3,3,4,1,4,3,3,0,0,0,0
7040,15741094,Sagese,693,France,Male,21,1,0,2,1,1,3494.02,35147,Female,disloyal Customer,26,Business travel,Eco,1102,1,0,0,4,5,0,5,5,4,2,4,2,1,5,3,7,0,0
7041,15807909,Rubensohn,744,France,Male,47,9,0,2,1,0,113163.17,14724,Male,disloyal Customer,40,Business travel,Eco Plus,317,2,3,3,2,5,3,5,5,5,5,3,4,4,5,56,44,0,0
7042,15666141,Baldwin,829,Spain,Female,26,8,101440.36,2,1,1,19324.5,101380,Male,Loyal Customer,56,Business travel,Business,1647,4,4,5,4,5,5,4,4,4,4,4,3,4,3,9,6,0,1
7043,15617134,Iqbal,716,France,Male,38,4,0,2,1,0,189678.7,112213,Male,Loyal Customer,30,Business travel,Business,3470,1,5,1,1,4,4,4,4,3,4,5,3,5,4,21,10,0,1
7044,15783029,Monaldo,671,France,Male,34,7,106603.74,2,1,1,26387.71,14196,Male,disloyal Customer,22,Business travel,Eco,620,2,0,3,2,1,3,1,1,2,3,1,3,5,1,0,0,0,0
7045,15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,110528,Male,disloyal Customer,25,Business travel,Business,551,5,3,4,1,2,4,2,2,5,5,5,5,5,2,0,0,0,1
7046,15746422,Muir,636,France,Female,38,1,0,1,1,0,45015.38,114028,Male,Loyal Customer,47,Personal Travel,Eco Plus,1844,2,3,2,3,3,2,3,3,1,2,4,2,4,3,52,30,0,0
7047,15750839,Burns,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,56221,Male,Loyal Customer,18,Business travel,Business,1608,3,4,4,4,3,3,3,3,1,5,2,4,4,3,0,0,0,0
7048,15749130,Dyer,621,Germany,Male,27,1,74298.43,1,1,1,52581.96,58819,Female,Loyal Customer,41,Personal Travel,Eco,1005,3,5,3,2,4,3,4,4,5,4,5,4,5,4,9,0,0,0
7049,15779862,Lyons,658,Germany,Female,31,3,133003.03,1,0,1,146339.27,54019,Female,Loyal Customer,42,Business travel,Business,3818,1,1,1,1,2,2,3,4,4,4,4,2,4,5,0,0,1,1
7050,15767871,H?,784,Spain,Male,48,7,0,2,1,1,182609.97,25065,Male,Loyal Customer,65,Personal Travel,Eco,594,3,3,3,4,5,3,5,5,4,4,3,1,4,5,32,29,0,0
7051,15679651,Gardiner,783,Spain,Female,37,1,136689.66,1,1,0,197890.65,29957,Male,disloyal Customer,59,Business travel,Business,213,1,1,1,5,5,1,5,5,1,2,2,5,4,5,0,0,0,0
7052,15576219,Cameron,615,France,Male,32,4,0,2,1,1,6225.63,90753,Male,Loyal Customer,24,Business travel,Business,2802,4,3,3,3,4,4,4,4,4,1,4,3,4,4,9,9,0,0
7053,15699247,Chapman,791,France,Female,44,5,0,2,1,1,123977.86,22557,Female,disloyal Customer,38,Business travel,Business,223,5,5,5,3,3,5,3,3,4,2,5,4,4,3,1,0,1,1
7054,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,122081,Male,Loyal Customer,11,Personal Travel,Eco,130,1,1,1,4,3,1,3,3,1,2,4,4,3,3,14,9,0,0
7055,15605327,Namatjira,607,France,Male,35,2,0,2,1,1,114190.3,71697,Male,Loyal Customer,65,Personal Travel,Eco,1197,3,2,3,4,3,3,3,4,1,4,3,3,1,3,113,132,0,0
7056,15610140,He,601,France,Female,34,5,0,2,1,0,27022.57,78572,Female,disloyal Customer,21,Business travel,Eco,630,5,0,5,1,3,5,3,3,3,2,5,4,5,3,0,0,0,1
7057,15791174,Leibius,540,Spain,Male,67,1,88382.01,1,0,1,59457,60201,Male,Loyal Customer,29,Business travel,Business,1546,4,4,4,4,4,4,4,4,4,4,4,5,5,4,0,0,0,1
7058,15602373,White,812,France,Male,44,4,115049.15,2,1,0,165038.41,46022,Female,Loyal Customer,60,Business travel,Eco,991,4,3,3,3,4,5,3,4,4,4,4,4,4,1,0,0,0,1
7059,15762605,Wall,685,France,Male,58,1,104796.54,1,1,1,154181.41,35220,Female,Loyal Customer,40,Business travel,Eco,1074,5,1,1,1,5,5,5,5,4,3,5,5,1,5,0,0,0,1
7060,15598840,Moretti,680,France,Male,33,1,123082.08,1,1,0,134960.98,83770,Male,Loyal Customer,25,Personal Travel,Eco,926,3,4,3,1,3,4,4,5,3,5,5,4,3,4,299,313,0,0
7061,15744279,Patterson,680,Spain,Female,58,8,0,2,1,1,65708.5,2364,Female,disloyal Customer,32,Business travel,Eco,925,4,4,4,4,4,4,4,4,4,4,3,2,4,4,0,20,0,0
7062,15670619,Coppin,631,France,Female,33,8,0,2,0,0,117374.22,32574,Female,Loyal Customer,53,Business travel,Eco,101,3,4,4,4,5,3,4,3,3,3,3,2,3,1,0,0,0,1
7063,15599533,Tsao,569,France,Female,43,7,0,2,1,1,77703.19,45415,Female,Loyal Customer,29,Business travel,Business,3204,1,1,1,1,4,4,4,4,3,5,1,3,4,4,0,8,0,1
7064,15757837,Kao,584,Germany,Male,33,3,88311.48,2,1,1,177651.38,4502,Female,Loyal Customer,49,Business travel,Business,435,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,0,0,1
7065,15697574,Stewart,582,France,Female,40,9,0,3,1,1,60954.45,83245,Female,Loyal Customer,55,Business travel,Eco,1979,3,2,2,2,2,3,3,3,3,3,3,4,3,2,7,15,0,0
7066,15578738,Tuan,609,France,Male,32,7,71872.19,1,1,1,151924.9,32406,Female,disloyal Customer,22,Business travel,Eco,163,4,0,4,3,4,4,4,4,4,3,2,5,2,4,0,0,0,1
7067,15762228,Barnes,506,Spain,Male,35,6,110046.93,2,1,0,26318.73,34410,Male,Loyal Customer,54,Personal Travel,Eco,728,2,4,2,3,5,2,5,5,3,2,4,2,3,5,5,0,0,0
7068,15614827,Sun,503,France,Male,42,8,104430.08,1,1,1,147557.71,70762,Male,Loyal Customer,57,Business travel,Business,1795,0,0,0,1,5,5,5,4,4,4,4,5,4,5,60,55,0,1
7069,15789815,Fallaci,503,France,Female,28,5,0,2,1,0,125918.17,21748,Female,Loyal Customer,50,Personal Travel,Eco,563,2,5,2,2,3,5,4,2,2,2,2,3,2,5,3,0,0,0
7070,15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,63137,Male,Loyal Customer,44,Business travel,Business,3381,3,3,3,3,4,4,5,5,5,5,5,5,5,5,14,15,0,1
7071,15587013,Tien,653,France,Female,31,7,102575.04,1,1,1,11043.54,1629,Male,disloyal Customer,11,Business travel,Eco,999,2,2,2,4,1,2,1,1,2,1,4,2,3,1,7,21,0,0
7072,15570932,Pirozzi,666,France,Male,43,7,137780.74,2,1,1,119100.05,127813,Female,Loyal Customer,38,Business travel,Business,1582,3,2,2,2,4,3,4,3,3,3,3,4,3,2,0,0,1,0
7073,15794661,Liu,674,Spain,Male,32,2,0,2,1,0,140579.17,10512,Female,disloyal Customer,20,Business travel,Eco,74,2,4,3,3,5,3,4,5,3,2,5,3,5,5,0,4,0,0
7074,15581654,Long,798,France,Male,32,7,0,2,0,1,37731.95,16504,Male,Loyal Customer,11,Personal Travel,Eco,246,2,4,2,4,2,2,2,2,3,5,4,4,5,2,46,30,0,0
7075,15644296,Scott,740,France,Female,30,8,105209.54,1,1,0,1852.58,71605,Male,Loyal Customer,30,Business travel,Business,1844,3,1,1,1,3,3,3,3,3,4,3,3,4,3,10,5,0,0
7076,15614420,Gerasimova,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,124227,Female,disloyal Customer,37,Business travel,Business,1423,5,5,5,4,2,5,2,2,4,3,5,5,5,2,0,0,0,1
7077,15609653,Ifeatu,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,127589,Male,disloyal Customer,23,Business travel,Business,1074,0,0,0,1,3,0,3,3,4,3,4,3,4,3,0,0,1,1
7078,15594577,De Luca,556,France,Male,35,10,0,2,1,1,192751.18,17566,Female,disloyal Customer,15,Business travel,Eco,1097,1,0,0,4,2,0,5,2,1,1,3,1,4,2,7,0,0,0
7079,15584114,Ogbonnaya,678,Germany,Female,43,2,153393.18,2,1,1,193828.27,85206,Female,Loyal Customer,56,Business travel,Business,3097,2,3,4,4,3,4,4,2,2,2,2,3,2,2,0,0,0,0
7080,15673367,Humffray,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,882,Male,Loyal Customer,49,Business travel,Business,3474,4,4,4,4,2,4,5,4,4,4,4,4,4,4,0,0,0,1
7081,15685576,Degtyaryov,527,Spain,Female,36,6,0,2,1,1,102280.29,4311,Female,disloyal Customer,26,Business travel,Eco,184,4,2,3,2,3,3,3,3,2,5,2,3,2,3,0,15,0,0
7082,15774727,Monaldo,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,7416,Male,Loyal Customer,28,Business travel,Business,1906,5,5,5,5,2,2,2,2,5,4,5,5,5,2,10,37,0,1
7083,15694288,Cawthorne,468,Spain,Male,28,3,0,2,1,0,170661.02,2454,Female,Loyal Customer,26,Personal Travel,Business,674,4,3,4,2,2,4,2,2,5,1,4,1,1,2,6,4,0,0
7084,15603319,Graham,693,France,Male,29,2,151352.74,1,0,0,197145.89,69770,Male,Loyal Customer,31,Business travel,Business,2454,1,1,1,1,5,5,5,4,5,5,4,5,3,5,14,5,0,1
7085,15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,33692,Female,disloyal Customer,21,Business travel,Eco,805,1,1,1,5,5,1,5,5,1,5,3,1,3,5,9,4,1,0
7086,15814816,Kambinachi,466,France,Male,40,4,91592.06,1,1,0,141210.18,76492,Female,disloyal Customer,37,Business travel,Business,481,4,4,4,2,3,4,3,3,4,3,5,3,5,3,0,3,1,1
7087,15724402,Tyler,770,France,Female,30,8,0,2,1,0,100557.03,103013,Male,disloyal Customer,24,Business travel,Eco,687,1,1,1,4,5,1,2,5,3,3,3,4,4,5,0,0,0,0
7088,15571059,Martin,734,France,Female,54,3,0,1,1,0,130805.54,90096,Male,Loyal Customer,66,Business travel,Business,3088,5,5,5,5,2,4,4,4,4,4,4,4,4,4,0,0,1,1
7089,15674206,Walker,716,France,Female,22,8,0,2,1,1,92606.98,98667,Female,Loyal Customer,49,Personal Travel,Eco,920,3,4,3,5,4,4,4,4,4,3,4,5,4,4,0,0,0,0
7090,15715160,Khan,439,France,Male,36,2,165536.28,2,1,1,123956.83,78611,Female,disloyal Customer,22,Business travel,Eco,1272,2,2,2,3,4,2,2,4,3,4,5,4,5,4,0,0,0,0
7091,15730448,Iroawuchi,538,Germany,Male,25,5,62482.95,1,1,1,102758.43,71238,Female,Loyal Customer,57,Business travel,Business,1656,2,1,1,1,2,3,3,2,2,2,2,1,2,1,11,29,0,0
7092,15662067,Summers,743,France,Male,40,8,68155.59,1,1,0,94876.65,129027,Female,Loyal Customer,22,Business travel,Business,2611,5,5,5,5,5,5,5,4,4,3,5,5,3,5,0,0,0,1
7093,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,3697,Female,Loyal Customer,31,Business travel,Business,3802,4,1,4,1,4,4,4,4,1,5,4,3,3,4,0,8,1,0
7094,15662901,Hu,656,France,Male,37,2,0,2,0,1,67840.81,67848,Male,Loyal Customer,8,Personal Travel,Eco,1464,4,4,4,4,2,4,2,2,3,3,5,4,5,2,0,3,0,0
7095,15689751,Jones,666,France,Female,31,2,79589.43,1,0,0,4050.57,27159,Female,Loyal Customer,42,Business travel,Business,2701,4,4,4,4,5,4,4,2,4,3,5,4,1,4,0,0,0,1
7096,15667742,Vincent,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,28630,Female,Loyal Customer,30,Business travel,Eco,2349,5,1,1,1,5,5,5,5,4,5,4,1,2,5,0,0,0,1
7097,15738448,Sanford,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,13366,Female,Loyal Customer,30,Personal Travel,Eco,946,2,4,2,4,2,2,2,2,2,2,4,1,3,2,8,0,0,0
7098,15680243,Brown,792,France,Male,19,7,143390.51,1,1,0,33282.84,81429,Male,Loyal Customer,19,Personal Travel,Eco,393,4,4,4,3,3,4,3,3,3,2,4,3,4,3,0,0,0,0
7099,15745083,Lei,613,Germany,Male,59,8,91415.76,1,0,0,27965,13720,Male,Loyal Customer,46,Business travel,Eco,401,5,3,3,3,5,5,5,5,5,4,3,2,5,5,0,0,1,1
7100,15708228,Toscani,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,29830,Male,disloyal Customer,22,Business travel,Eco,399,2,0,2,3,5,2,5,5,1,1,4,3,3,5,2,4,0,0
7101,15628523,Chien,539,France,Female,24,3,0,2,1,1,198161.07,65980,Male,Loyal Customer,25,Personal Travel,Eco,1372,2,1,2,3,2,2,2,2,2,5,2,4,3,2,22,6,0,0
7102,15708196,Uchenna,696,Spain,Male,60,8,88786.81,1,1,1,196858.4,120213,Female,Loyal Customer,35,Business travel,Business,1325,3,2,2,2,3,3,3,3,3,3,3,2,3,2,0,0,0,0
7103,15735549,Lori,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,114961,Female,Loyal Customer,33,Business travel,Business,3723,3,1,3,3,4,5,4,4,4,4,4,4,4,5,8,5,0,1
7104,15809347,Fanucci,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,45134,Female,disloyal Customer,23,Business travel,Business,174,5,0,5,4,1,5,1,1,5,4,2,1,3,1,0,0,0,1
7105,15660866,Chimaobim,640,France,Female,29,3,0,2,1,0,2743.69,13462,Male,Loyal Customer,31,Personal Travel,Eco,409,3,3,3,4,3,3,3,3,1,1,3,1,3,3,0,0,0,0
7106,15766609,Jowers,655,France,Female,47,10,0,2,1,0,167778.62,69748,Male,Loyal Customer,58,Business travel,Business,2474,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,0,0,1
7107,15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,18034,Female,Loyal Customer,17,Business travel,Eco,488,5,4,4,4,5,5,5,5,3,5,2,5,4,5,52,38,0,1
7108,15794566,Kirsova,678,France,Female,28,4,0,2,1,1,144423.17,60752,Male,Loyal Customer,39,Business travel,Business,628,3,3,3,3,4,5,5,4,4,4,4,3,4,5,80,88,1,1
7109,15800890,T'ien,554,France,Female,45,6,0,2,1,1,181204.5,119675,Female,Loyal Customer,56,Business travel,Business,1325,5,5,1,5,5,4,4,4,4,4,4,3,4,3,0,0,0,1
7110,15697424,Ku,597,Spain,Female,30,2,119370.11,1,1,1,182726.22,13630,Female,disloyal Customer,24,Business travel,Eco,1014,3,3,3,3,3,3,3,3,4,1,3,4,4,3,46,42,1,0
7111,15724536,Chin,560,Spain,Female,28,1,0,2,1,1,120880.72,64505,Female,disloyal Customer,26,Business travel,Business,247,3,5,3,4,2,3,2,2,4,5,5,3,4,2,2,5,0,0
7112,15735878,Law,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,111270,Female,Loyal Customer,42,Business travel,Business,2305,3,3,3,3,2,2,2,3,3,3,3,3,3,2,11,0,1,0
7113,15707596,Chung,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,290,Male,disloyal Customer,39,Business travel,Business,1250,1,1,1,2,1,1,1,1,4,5,4,4,4,1,0,0,1,0
7114,15657163,Cockrum,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,1995,Male,Loyal Customer,57,Personal Travel,Eco,383,3,4,3,1,5,3,3,5,3,4,4,4,4,5,1,0,0,0
7115,15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31,9701,Female,Loyal Customer,41,Personal Travel,Eco,277,1,3,1,2,2,1,2,2,2,4,5,5,5,2,1,4,1,0
